window_id,block_start,block_end,mev_intensity,mev_regime,modularity,spectral_gap,eff_connectivity,avg_path_length,giant_component_pct,avg_eff_resistance,volatility,gas_price_gwei,volume_usd_m,active_pools,nodes,edges,avg_slippage_pct,avg_route_hops,failed_routes_pct,median_exec_cost_usd,hhi_builders,data_source
195,23650000,23660000,0.3086371204126714,medium,0.27343220021440795,0.13873121520583348,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.03116363005175676,0.079983724,387.43097107325036,255,198,225,0.5381517766208785,2.6028424908424905,0.0,28.519599848122624,0.24661303759639375,real
196,23660000,23670000,0.1188109882201421,low,0.2737854470419688,0.1391354384523713,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.035396482225248695,0.1325436512,387.43097107325036,255,198,225,0.5384520364243052,2.6028424908424905,0.0,28.533559441788526,0.2168241991287282,real
197,23670000,23680000,0.11103070623560136,low,0.2746076265477465,0.13705040232452714,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.02889824987903434,0.1832284194,387.43097107325036,255,198,225,0.5391508890042163,2.6028424908424905,0.0,28.566050297829165,0.18257412880845283,real
198,23680000,23690000,0.10217605140643268,low,0.27331956204234203,0.13895398143365884,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.047649287923031816,0.252922902,387.43097107325036,255,198,225,0.5380560341746224,2.6028424908424905,0.0,28.515148617451516,0.19071676456097095,real
199,23690000,23700000,0.10363368575426486,low,0.28081383031763585,0.13696639014086637,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.05572236781440575,0.4786930831999999,387.43097107325036,255,198,225,0.5444261622086222,2.6028424908424905,0.0,28.81130680426033,0.18655018734597056,real
200,23700000,23710000,0.10527283744629985,low,0.2793481862293409,0.13804903181387182,0.9738430583501007,2.505075876504448,0.98989898989899,0.0,0.05581233453137419,0.0791045054,387.43097107325036,255,198,225,0.5413694995424247,2.6028424908424905,0.0,28.669197310059342,0.20223637144248796,real
201,23710000,23720000,0.10302024012945057,low,0.269083247597974,0.13909445166539605,0.9738430583501007,2.505075876504448,0.98989898989899,0.0,0.054535374974581705,0.21635671880000001,387.43097107325036,255,198,225,0.5326443017057628,2.6028424908424905,0.0,28.26354788557964,0.23343255189119175,real
202,23720000,23730000,0.10244153070186213,low,0.26976566093982807,0.13960794661869178,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.053965441212854195,3.0855303704,387.43097107325036,255,198,225,0.5350352182374856,2.6028424908424905,0.0,28.374705699216495,0.19369415948779722,real
203,23730000,23740000,0.09493449084732491,low,0.2793089669256765,0.13972180711391294,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.05395255643991546,0.5716064139999999,387.43097107325036,255,198,225,0.5431470283254568,2.6028424908424905,0.0,28.75183767436183,0.2072919601372357,real
204,23740000,23750000,0.10147829339946704,low,0.2535212677063199,0.1405869407503772,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.053397700454959576,2.4010444686,387.43097107325036,255,198,225,0.5212274839890036,2.6028424908424905,0.0,27.73276043263121,0.12908615432885615,real
205,23750000,23760000,0.11211733543845614,low,0.2575622114823945,0.14003133238256021,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.05212427734315309,0.1075947822,387.43097107325036,255,198,225,0.5246622861986671,2.6028424908424905,0.0,27.89245028329534,0.1933853821174789,real
206,23760000,23770000,0.11681805287226991,low,0.2508082466478895,0.1410632298459797,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.05173741585173898,0.14691579,387.43097107325036,255,198,225,0.5189214160893378,2.6028424908424905,0.0,27.625547377543803,0.17143031304012182,real
207,23770000,23780000,0.10584923878168281,low,0.2407382760509044,0.14278429902872697,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.03688910341851273,0.2965216262,387.43097107325036,255,198,225,0.5103619410819005,2.6028424908424905,0.0,27.227602691862764,0.15577530369996428,real
208,23780000,23790000,0.11136271417800665,low,0.24149112506229123,0.14275540747144086,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.03654422817685909,0.24803704120000006,387.43097107325036,255,198,225,0.5110018627415793,2.6028424908424905,0.0,27.257353748265185,0.16820051466334013,real
209,23790000,23800000,0.1508765406754994,low,0.25348582776980166,0.14221001468887282,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.021357965205768457,1.9071922789999998,387.43097107325036,255,198,225,0.5211973600429631,2.6028424908424905,0.0,27.731359918671163,0.2003269130491754,real
210,23800000,23810000,0.1467477725110393,low,0.25151385998263853,0.1416693986136986,0.9617706237424547,2.505075876504448,0.98989898989899,0.0,0.024303700172217113,0.07717902119999999,387.43097107325036,255,198,225,0.5195211874238745,2.6028424908424905,0.0,27.65343177641118,0.2361761852750961,real
211,23810000,23820000,0.15297371550500027,low,0.25789015349124456,0.14095314304366308,0.9618473895582329,2.5082875789909873,0.9899497487437185,0.0,0.024331721419282092,0.1100479768,387.43097107325036,256,199,226,0.5249295220338229,2.6046410442349526,0.0,27.90487453598974,0.1713977046698132,real
212,23820000,23830000,0.2863267512585407,medium,0.2578499878934187,0.14279454825192273,0.9596774193548387,2.5082295031533612,0.99,0.0,0.024737482449512124,0.5505357942000001,387.43097107325036,256,200,226,0.5252208768061801,2.604608521765882,0.0,27.918420119475485,0.26544964528124876,real
213,23830000,23840000,0.28623921831232313,medium,0.25757484849644524,0.1416958170283017,0.9596774193548387,2.5082295031533612,0.99,0.0,0.024560661543875435,0.6174769468,387.43097107325036,256,200,226,0.5249870083187527,2.604608521765882,0.0,27.90754717205299,0.24997060432492188,real
214,23840000,23850000,0.30312165308722905,medium,0.25499222791865694,0.14150792681790056,0.9737903225806451,2.5082295031533612,0.99,0.0,0.02355831626799008,1.7836462701999998,387.43097107325036,256,200,226,0.5206748453437616,2.604608521765882,0.0,27.707067313393758,0.26141846840403277,real
215,23850000,23860000,0.2976369943634395,medium,0.25219197048165953,0.1352967545961525,0.9596774193548387,2.5082295031533612,0.99,0.0,0.03185233938223316,0.09200546539999999,387.43097107325036,256,200,226,0.5204115620061849,2.604608521765882,0.0,27.69482681909639,0.2991375325045139,real
216,23860000,23870000,0.2944427151529535,medium,0.2519806344398466,0.1359566377200122,0.9596774193548387,2.5082295031533612,0.99,0.0,0.03987326554542677,0.0885166694,387.43097107325036,256,200,226,0.5202319263706439,2.604608521765882,0.0,27.686475250050346,0.28392054917129916,real
217,23870000,23880000,0.3121857542872651,medium,0.24209017615865727,0.1404669592309618,0.9596774193548387,2.5082295031533612,0.99,0.0,0.04145160924618598,0.0960559886,387.43097107325036,256,200,226,0.5118250368316328,2.604608521765882,0.0,27.295624524713798,0.31499624493818834,real
218,23880000,23890000,0.30854050277142103,medium,0.24478857506269883,0.1418606665512064,0.9596774193548387,2.5082295031533612,0.99,0.0,0.04341182122450384,0.0665548332,387.43097107325036,256,200,226,0.5141186759000682,2.604608521765882,0.0,27.402259742102853,0.2687810307310714,real
219,23890000,23900000,0.2620147597715257,medium,0.24458679812222173,0.1401869723925151,0.9596774193548387,2.5082295031533612,0.99,0.0,0.03931954651260465,0.1134972106,387.43097107325036,256,200,226,0.5139471655006627,2.604608521765882,0.0,27.394285929231952,0.2339276255584892,real
220,23900000,23910000,0.2605852894334794,low,0.24289887316160874,0.1391981428039867,0.9779559118236473,2.5113446017968633,0.9900497512437811,0.0,0.04301960361904886,0.037961923,387.43097107325036,257,201,227,0.5097706554138203,2.6063529770062432,0.0,27.200112806194845,0.2475183512669768,real
221,23910000,23920000,0.2648437853093769,medium,0.2510522051466674,0.14499970539845838,0.9779559118236473,2.5113446017968633,0.9900497512437811,0.0,0.04400508421891542,0.04025674,387.43097107325036,256,201,227,0.5167009876011202,2.6063529770062432,0.0,27.522315845697136,0.2632124178618874,real
222,23920000,23930000,0.13252208296788645,low,0.24827750281039246,0.11569174550964512,0.9779559118236473,2.5113446017968633,0.9900497512437811,0.0,0.045227740423176,0.04645288560000001,387.43097107325036,256,201,227,0.5143424906152865,2.6063529770062432,0.0,27.412665272397753,0.2083060339407659,real
223,23930000,23940000,0.14638614014253504,low,0.24695295031460487,0.11244431889728947,0.9779559118236473,2.5129181259834525,0.9900497512437811,0.0,0.04525442848108994,0.034492512200000006,387.43097107325036,256,201,226,0.513216620993867,2.6072341505507333,0.0,27.360321661110344,0.176022813890013,real
224,23940000,23950000,0.12610717537155983,low,0.2419220928901361,0.11249993265418987,0.9779559118236473,2.5129181259834525,0.9900497512437811,0.0,0.0457588079292366,0.0452645384,387.43097107325036,256,201,226,0.5089403921830685,2.6072341505507333,0.0,27.161512443426453,0.20315756359746018,real
225,23950000,23960000,0.12898507273312348,low,0.24582289824607437,0.11222413896156787,0.9779559118236473,2.5129181259834525,0.9900497512437811,0.0,0.03417743362308445,0.10985882980000002,387.43097107325036,257,201,226,0.512256076735616,2.6072341505507333,0.0,27.31566430974238,0.20844087899741653,real
226,23960000,23970000,0.1258419750187543,low,0.24659622198637676,0.11318212587825803,0.9779559118236473,2.5129181259834525,0.9900497512437811,0.0,0.03309301283278991,0.3454474624,387.43097107325036,256,201,226,0.5129134019148731,2.6072341505507333,0.0,27.34622448564364,0.27586101113351935,real
227,23970000,23980000,0.10678134700946762,low,0.24762378760974102,0.1113405283589123,0.9778672032193159,2.517537688442211,0.9900990099009901,0.0,0.03306561149562688,0.2469861426,387.43097107325036,257,202,227,0.5138001389853825,2.6098211055276384,0.0,27.387450414161325,0.24901787714223717,real
228,23980000,23990000,0.10672281699278882,low,0.24542400563106537,0.14087448656440615,0.9759519038076152,2.5314344242306004,0.9902439024390244,0.0,0.0341331511997977,0.19400242139999999,387.43097107325036,260,205,230,0.5122176192152632,2.617603277569136,0.0,27.313876353607736,0.16709182628035094,real
229,23990000,24000000,0.11344338529661073,low,0.2497916886863943,0.14053569372387978,0.9759519038076152,2.5314344242306004,0.9902439024390244,0.0,0.02805850791050462,0.20608272419999998,387.43097107325036,260,205,230,0.5159301498122928,2.617603277569136,0.0,27.486478273729297,0.186755853272169,real
230,24000000,24010000,0.11299684163678828,low,0.2563188156831814,0.13548109481740633,0.9759519038076152,2.538116373213676,0.9902439024390244,0.0,0.03411281854287994,0.0368987032,387.43097107325036,260,205,230,0.5214782077595619,2.6213451689996585,0.0,27.74441701109903,0.15129547659960524,real
231,24010000,24020000,0.10506814072801232,low,0.2574644378775232,0.140538200809246,0.969939879759519,2.538116373213676,0.9902439024390244,0.0,0.03418632992879849,0.0409085176,387.43097107325036,260,205,230,0.5233537902319668,2.6213451689996585,0.0,27.831616059732454,0.17430604587230034,real
232,24020000,24030000,0.1027706044130418,low,0.2564008863567671,0.14163756588509135,0.969939879759519,2.538116373213676,0.9902439024390244,0.0,0.0325475920237447,0.0368346472,387.43097107325036,260,205,230,0.5224497714393243,2.6213451689996585,0.0,27.78958667428821,0.20057639187292692,real
233,24030000,24040000,0.08791895903540185,low,0.3018443781093197,0.12353402973060827,0.969939879759519,2.538116373213676,0.9902439024390244,0.0,0.030539862727031217,0.03384572699999999,387.43097107325036,260,205,230,0.5610767394289938,2.6213451689996585,0.0,29.585420720430573,0.22134319224080776,real
234,24040000,24050000,0.08381115422301723,low,0.3081093800947568,0.129082247967033,0.969939879759519,2.538116373213676,0.9902439024390244,0.0,0.03012952121594328,0.3441771394,387.43097107325036,260,205,230,0.5664019911166155,2.6213451689996585,0.0,29.833000812335946,0.16165194655689863,real
235,24050000,24060000,0.07365746061920933,low,0.3075884411025116,0.14078849722177006,0.969939879759519,2.538116373213676,0.9902439024390244,0.0,0.033079190663314245,0.025867145400000003,387.43097107325036,260,205,230,0.565959192973207,2.6213451689996585,0.0,29.812414366573115,0.15983859104564982,real
236,24060000,24070000,0.07466297735607581,low,0.30793163664494966,0.1412582838488756,0.9738955823293173,2.5408577223993047,0.9902912621359223,0.0,0.03837985622780453,0.0338405404,387.43097107325036,261,206,231,0.5656575537988097,2.6228803245436105,0.0,29.798390643583062,0.11544652005027066,real
237,24070000,24080000,0.0747596812683166,low,0.30390176940808716,0.14115564055144947,0.9738955823293173,2.5408577223993047,0.9902912621359223,0.0,0.036683688376187205,0.030182151199999997,387.43097107325036,261,206,231,0.5622321666474764,2.6228803245436105,0.0,29.639138515141916,0.17502389489097941,real
238,24080000,24090000,0.06949900593614042,low,0.3129338051930961,0.12569881229950391,0.9738955823293173,2.5408577223993047,0.9902912621359223,0.0,0.038410984738482236,0.0296020142,387.43097107325036,261,206,231,0.5699093970647341,2.6228803245436105,0.0,29.996066135427267,0.14592717001866928,real
239,24090000,24100000,0.06425820502542998,low,0.3113223413373066,0.12506903355322954,0.9738955823293173,2.5408577223993047,0.9902912621359223,0.0,0.03838304037912302,0.0546323314,387.43097107325036,261,206,231,0.5685396527873129,2.6228803245436105,0.0,29.932384372764464,0.15982009918918977,real
240,24100000,24110000,0.0635396729370468,low,0.31372309900637596,0.1282920570061599,0.9738955823293173,2.5408577223993047,0.9902912621359223,0.0,0.03612319894827239,0.034245068000000004,387.43097107325036,261,206,231,0.570580296806022,2.6228803245436105,0.0,30.027257416018458,0.14911004582979107,real
241,24110000,24120000,0.06301327577241544,low,0.31118474638221927,0.12139878604407302,0.9738955823293173,2.5408577223993047,0.9902912621359223,0.0,0.03910547454294693,0.067554877,387.43097107325036,261,206,231,0.5684226970754888,2.6228803245436105,0.0,29.926946900963912,0.17237743368138947,real
242,24120000,24130000,0.06226825927992365,low,0.31044778034667464,0.12056188990124102,0.9879518072289156,2.5408577223993047,0.9902912621359223,0.0,0.03900522127812943,0.0792014146,387.43097107325036,261,206,231,0.5656878422103361,2.6228803245436105,0.0,29.79979880382586,0.1221754519712705,real
243,24130000,24140000,0.06869749838787909,low,0.30884340573898816,0.12108162326410878,0.9737903225806451,2.5435198469631755,0.9903381642512077,0.0,0.042567864469760894,0.06718718679999999,387.43097107325036,262,207,232,0.5664483464910431,2.624371114299378,0.0,29.835155953263417,0.13346764199342193,real
244,24140000,24150000,0.0726025071802465,low,0.30643996716562116,0.12153735704465622,0.97,2.541700213118636,0.9903846153846154,0.0,0.04261216197546134,0.0981185604,387.43097107325036,263,208,233,0.564973972090778,2.623352119346436,0.0,29.766609756588988,0.24291841623294752,real
245,24150000,24160000,0.07540703846269545,low,0.30774814477433565,0.12160827006092603,0.97,2.541700213118636,0.9903846153846154,0.0,0.037769258418172774,0.049044071200000004,387.43097107325036,263,208,233,0.5660859230581852,2.623352119346436,0.0,29.818306265759595,0.14154013794685724,real
246,24160000,24170000,0.14757935177572307,low,0.31036353445585,0.12201716401425781,0.9859437751004017,2.5442990478870597,0.9904306220095693,0.0,0.028637275966803273,0.060868617,387.43097107325036,264,209,234,0.5659174380224122,2.624807466816753,0.0,29.810473107237097,0.17612817335665004,real
247,24170000,24180000,0.14655049380037005,low,0.31059002475611364,0.10860272906373351,0.9859437751004017,2.5442990478870597,0.9904306220095693,0.0,0.030502832623422595,0.07241843340000001,387.43097107325036,264,209,234,0.5661099547776363,2.624807466816753,0.0,29.819423541648018,0.26372760336978746,real
248,24180000,24190000,0.1512896677826246,low,0.3141672612591568,0.11149683531790948,0.9858870967741935,2.5492730953257268,0.990521327014218,0.0,0.03329930605887595,0.064998271,387.43097107325036,266,211,236,0.5691591075541541,2.627592933382407,0.0,29.961183888186856,0.2976678821902621,real
249,24190000,24200000,0.1522946904105043,low,0.3151298326872303,0.11223110925462566,0.9779116465863453,2.5550440081245767,0.9906103286384976,0.0,0.033201775295856016,0.1125033584,387.43097107325036,268,213,238,0.571173610796194,2.6308246445497625,0.0,30.054841601862105,0.17577087729944146,real
250,24200000,24210000,0.15153112502343713,low,0.3112268322967886,0.11184788448449064,0.9779116465863453,2.5550440081245767,0.9906103286384976,0.0,0.03266393022837692,0.0319541436,387.43097107325036,268,213,238,0.5678560604643185,2.6308246445497625,0.0,29.900602992262556,0.1995649813057339,real
251,24210000,24220000,0.14973569338092224,low,0.31473994301236513,0.10844499447435002,0.9779116465863453,2.5550440081245767,0.9906103286384976,0.0,0.026610444636825964,0.044496177000000005,387.43097107325036,268,213,238,0.5708422045725586,2.6308246445497625,0.0,30.039433957656968,0.2201409438805842,real
252,24220000,24230000,0.1517851202810866,low,0.3101095317522436,0.10943766073080248,0.9779116465863453,2.5550440081245767,0.9906103286384976,0.0,0.02607845084112176,0.0455794054,387.43097107325036,268,213,238,0.5669063550014553,2.6308246445497625,0.0,29.85644955509727,0.2625749774446024,real
253,24230000,24240000,0.14779918070881046,low,0.2645944918070565,0.10722402858447219,0.9899193548387096,2.555038898327819,0.9906542056074766,0.0,0.023071436844564565,0.1279762976,387.43097107325036,270,214,240,0.5264174148101916,2.6308217830635785,0.0,27.97404922517391,0.17951395993067706,real
254,24240000,24250000,0.14529112675194403,low,0.30374406652328356,0.10741487765408779,0.9899193548387096,2.555038898327819,0.9906542056074766,0.0,0.022986475671369216,0.1222849458,387.43097107325036,270,214,240,0.5596945533189845,2.6308217830635785,0.0,29.521160515613992,0.2007581153225143,real
255,24250000,24260000,0.14577533487726663,low,0.30358960997153617,0.11337310545387609,0.9899193548387096,2.555038898327819,0.9906542056074766,0.0,0.021174421276885395,0.030628204599999997,387.43097107325036,270,214,240,0.5595632652499992,2.6308217830635785,0.0,29.515056707927116,0.23163026123275895,real
256,24260000,24270000,0.10115349047862063,low,0.27094832812830205,0.1307443717512411,0.9899193548387096,2.555038898327819,0.9906542056074766,0.0,0.01677628330704133,0.037715107,387.43097107325036,271,214,240,0.5318181756832503,2.6308217830635785,0.0,28.225139868723936,0.2035043784254468,real
257,24270000,24280000,0.09946064679556556,low,0.2720844286026688,0.13094958383446445,0.9899193548387096,2.555038898327819,0.9906542056074766,0.0,0.01675275195544133,0.08637758420000001,387.43097107325036,271,214,240,0.5327838610864619,2.6308217830635785,0.0,28.27003624074604,0.17849957658132323,real
258,24280000,24290000,0.09347153614127277,low,0.22398871811745252,0.1317675048078223,0.9839357429718876,2.5533262467889095,0.9906976744186047,0.0,0.009297700211027424,0.19730893060000002,387.43097107325036,273,215,241,0.49280004895405155,2.629862698201789,0.0,26.41112018134562,0.18337392552102788,real
259,24290000,24300000,0.10533324401507452,low,0.22558902712133824,0.13207718322132522,0.9679358717434869,2.555526304242903,0.9907407407407407,0.0,0.009427481081033025,0.19703566339999998,387.43097107325036,274,216,242,0.4965602922916144,2.6310947303760255,0.0,26.585940348674864,0.15088642335493035,real
260,24300000,24310000,0.10814331299682944,low,0.22668572303277656,0.13265658175811848,0.9799599198396793,2.555526304242903,0.9907407407407407,0.0,0.009910161728382712,0.0410333734,387.43097107325036,274,216,242,0.49568887660190813,2.6310947303760255,0.0,26.545426737450303,0.18611211287949184,real
261,24310000,24320000,0.11428830866291295,low,0.22470343056136013,0.13354314191572514,0.9799599198396793,2.555526304242903,0.9907407407407407,0.0,0.009136144901316211,0.0845876722,387.43097107325036,274,216,242,0.4940039280012042,2.6310947303760255,0.0,26.46709058474079,0.18772369876489653,real
262,24320000,24330000,0.12109348246219424,low,0.2252312373754777,0.13329153876151875,0.9799599198396793,2.555438550304945,0.9907407407407407,0.0,0.006482235301993105,0.08624431080000002,387.43097107325036,275,216,243,0.4944525637932041,2.631045588170769,0.0,26.487948432807123,0.20540248967366537,real
